"year","ten_digit","region","province","muniCity","dot_region","dot_province","dot_municity","total","correspondence_code","pop_2020","id","traveler","count"
2023,501607000,"Region V (Bicol Region)","Camarines Norte","Mercedes","Region V  (BICOL REGION)","Camarines Norte","Mercedes",165784,51607000,55334,"051607000","overseas",NA
2023,501607000,"Region V (Bicol Region)","Camarines Norte","Mercedes","Region V  (BICOL REGION)","Camarines Norte","Mercedes",165784,51607000,55334,"051607000","domestic",165779
2023,501612000,"Region V (Bicol Region)","Camarines Norte","Vinzons","Region V  (BICOL REGION)","Camarines Norte","Vinzons",210157,51612000,49042,"051612000","foreign",218
2023,501612000,"Region V (Bicol Region)","Camarines Norte","Vinzons","Region V  (BICOL REGION)","Camarines Norte","Vinzons",210157,51612000,49042,"051612000","overseas",948
2023,501612000,"Region V (Bicol Region)","Camarines Norte","Vinzons","Region V  (BICOL REGION)","Camarines Norte","Vinzons",210157,51612000,49042,"051612000","domestic",208991
2023,501702000,"Region V (Bicol Region)","Camarines Sur","Balatan","Region V  (BICOL REGION)","Camarines Sur","Balatan",21497,51702000,30669,"051702000","foreign",33
2023,501702000,"Region V (Bicol Region)","Camarines Sur","Balatan","Region V  (BICOL REGION)","Camarines Sur","Balatan",21497,51702000,30669,"051702000","overseas",NA
2023,501702000,"Region V (Bicol Region)","Camarines Sur","Balatan","Region V  (BICOL REGION)","Camarines Sur","Balatan",21497,51702000,30669,"051702000","domestic",21464
2023,501708000,"Region V (Bicol Region)","Camarines Sur","Calabanga","Region V  (BICOL REGION)","Camarines Sur","Calabanga",22038,51708000,88906,"051708000","foreign",31
2023,501708000,"Region V (Bicol Region)","Camarines Sur","Calabanga","Region V  (BICOL REGION)","Camarines Sur","Calabanga",22038,51708000,88906,"051708000","overseas",NA
2023,501708000,"Region V (Bicol Region)","Camarines Sur","Calabanga","Region V  (BICOL REGION)","Camarines Sur","Calabanga",22038,51708000,88906,"051708000","domestic",22007
2023,501710000,"Region V (Bicol Region)","Camarines Sur","Canaman","Region V  (BICOL REGION)","Camarines Sur","Canaman",545,51710000,36205,"051710000","foreign",182
2023,501710000,"Region V (Bicol Region)","Camarines Sur","Canaman","Region V  (BICOL REGION)","Camarines Sur","Canaman",545,51710000,36205,"051710000","overseas",NA
2023,501710000,"Region V (Bicol Region)","Camarines Sur","Canaman","Region V  (BICOL REGION)","Camarines Sur","Canaman",545,51710000,36205,"051710000","domestic",363
2023,501711000,"Region V (Bicol Region)","Camarines Sur","Caramoan","Region V  (BICOL REGION)","Camarines Sur","Caramoan",55610,51711000,51728,"051711000","foreign",8582
2023,501711000,"Region V (Bicol Region)","Camarines Sur","Caramoan","Region V  (BICOL REGION)","Camarines Sur","Caramoan",55610,51711000,51728,"051711000","overseas",NA
2023,501711000,"Region V (Bicol Region)","Camarines Sur","Caramoan","Region V  (BICOL REGION)","Camarines Sur","Caramoan",55610,51711000,51728,"051711000","domestic",47028
2023,501716000,"Region V (Bicol Region)","Camarines Sur","Iriga City","Region V  (BICOL REGION)","Camarines Sur","Iriga City",14219,51716000,114457,"051716000","foreign",1275
2023,501716000,"Region V (Bicol Region)","Camarines Sur","Iriga City","Region V  (BICOL REGION)","Camarines Sur","Iriga City",14219,51716000,114457,"051716000","overseas",NA
2023,501716000,"Region V (Bicol Region)","Camarines Sur","Iriga City","Region V  (BICOL REGION)","Camarines Sur","Iriga City",14219,51716000,114457,"051716000","domestic",12944
2023,501718000,"Region V (Bicol Region)","Camarines Sur","Libmanan","Region V  (BICOL REGION)","Camarines Sur","Libmanan",14529,51718000,112994,"051718000","foreign",27
2023,501718000,"Region V (Bicol Region)","Camarines Sur","Libmanan","Region V  (BICOL REGION)","Camarines Sur","Libmanan",14529,51718000,112994,"051718000","overseas",NA
2023,501718000,"Region V (Bicol Region)","Camarines Sur","Libmanan","Region V  (BICOL REGION)","Camarines Sur","Libmanan",14529,51718000,112994,"051718000","domestic",14502
2023,501723000,"Region V (Bicol Region)","Camarines Sur","Nabua","Region V  (BICOL REGION)","Camarines Sur","Nabua",11899,51723000,86490,"051723000","foreign",5
2023,501723000,"Region V (Bicol Region)","Camarines Sur","Nabua","Region V  (BICOL REGION)","Camarines Sur","Nabua",11899,51723000,86490,"051723000","overseas",NA
2023,501723000,"Region V (Bicol Region)","Camarines Sur","Nabua","Region V  (BICOL REGION)","Camarines Sur","Nabua",11899,51723000,86490,"051723000","domestic",11894
2023,501724000,"Region V (Bicol Region)","Camarines Sur","Naga City","Region V  (BICOL REGION)","Camarines Sur","Naga City",1034332,51724000,209170,"051724000","foreign",51952
2023,501724000,"Region V (Bicol Region)","Camarines Sur","Naga City","Region V  (BICOL REGION)","Camarines Sur","Naga City",1034332,51724000,209170,"051724000","overseas",NA
2023,501724000,"Region V (Bicol Region)","Camarines Sur","Naga City","Region V  (BICOL REGION)","Camarines Sur","Naga City",1034332,51724000,209170,"051724000","domestic",982380
2023,501728000,"Region V (Bicol Region)","Camarines Sur","Pili","Region V  (BICOL REGION)","Camarines Sur","Pili",77613,51728000,99196,"051728000","foreign",441
2023,501728000,"Region V (Bicol Region)","Camarines Sur","Pili","Region V  (BICOL REGION)","Camarines Sur","Pili",77613,51728000,99196,"051728000","overseas",120
2023,501728000,"Region V (Bicol Region)","Camarines Sur","Pili","Region V  (BICOL REGION)","Camarines Sur","Pili",77613,51728000,99196,"051728000","domestic",77052
2023,502002000,"Region V (Bicol Region)","Catanduanes","Baras","Region V  (BICOL REGION)","Catanduanes","Baras",17786,52002000,13484,"052002000","foreign",991
2023,502002000,"Region V (Bicol Region)","Catanduanes","Baras","Region V  (BICOL REGION)","Catanduanes","Baras",17786,52002000,13484,"052002000","overseas",NA
2023,502002000,"Region V (Bicol Region)","Catanduanes","Baras","Region V  (BICOL REGION)","Catanduanes","Baras",17786,52002000,13484,"052002000","domestic",16795
2023,502005000,"Region V (Bicol Region)","Catanduanes","Gigmoto","Region V  (BICOL REGION)","Catanduanes","Gigmoto",205,52005000,8712,"052005000","foreign",31
2023,502005000,"Region V (Bicol Region)","Catanduanes","Gigmoto","Region V  (BICOL REGION)","Catanduanes","Gigmoto",205,52005000,8712,"052005000","overseas",NA
2023,502005000,"Region V (Bicol Region)","Catanduanes","Gigmoto","Region V  (BICOL REGION)","Catanduanes","Gigmoto",205,52005000,8712,"052005000","domestic",174
2023,502006000,"Region V (Bicol Region)","Catanduanes","Pandan","Region V  (BICOL REGION)","Catanduanes","Pandan",5902,52006000,21473,"052006000","foreign",4
2023,502006000,"Region V (Bicol Region)","Catanduanes","Pandan","Region V  (BICOL REGION)","Catanduanes","Pandan",5902,52006000,21473,"052006000","overseas",NA
2023,502006000,"Region V (Bicol Region)","Catanduanes","Pandan","Region V  (BICOL REGION)","Catanduanes","Pandan",5902,52006000,21473,"052006000","domestic",5898
2023,502009000,"Region V (Bicol Region)","Catanduanes","San Miguel","Region V  (BICOL REGION)","Catanduanes","San Miguel",490,52009000,15680,"052009000","foreign",1
2023,502009000,"Region V (Bicol Region)","Catanduanes","San Miguel","Region V  (BICOL REGION)","Catanduanes","San Miguel",490,52009000,15680,"052009000","overseas",NA
2023,502009000,"Region V (Bicol Region)","Catanduanes","San Miguel","Region V  (BICOL REGION)","Catanduanes","San Miguel",490,52009000,15680,"052009000","domestic",489
2023,502011000,"Region V (Bicol Region)","Catanduanes","Virac","Region V  (BICOL REGION)","Catanduanes","Virac",95083,52011000,76520,"052011000","foreign",386
2023,502011000,"Region V (Bicol Region)","Catanduanes","Virac","Region V  (BICOL REGION)","Catanduanes","Virac",95083,52011000,76520,"052011000","overseas",NA
2023,502011000,"Region V (Bicol Region)","Catanduanes","Virac","Region V  (BICOL REGION)","Catanduanes","Virac",95083,52011000,76520,"052011000","domestic",94697
2023,504103000,"Region V (Bicol Region)","Masbate","Balud","Region V  (BICOL REGION)","Masbate","Balud",54907,54103000,40155,"054103000","foreign",112
2023,504103000,"Region V (Bicol Region)","Masbate","Balud","Region V  (BICOL REGION)","Masbate","Balud",54907,54103000,40155,"054103000","overseas",NA
2023,504103000,"Region V (Bicol Region)","Masbate","Balud","Region V  (BICOL REGION)","Masbate","Balud",54907,54103000,40155,"054103000","domestic",54795
2023,504104000,"Region V (Bicol Region)","Masbate","Batuan","Region V  (BICOL REGION)","Masbate","Batuan",1593,54104000,14610,"054104000","foreign",103
2023,504104000,"Region V (Bicol Region)","Masbate","Batuan","Region V  (BICOL REGION)","Masbate","Batuan",1593,54104000,14610,"054104000","overseas",NA
2023,504104000,"Region V (Bicol Region)","Masbate","Batuan","Region V  (BICOL REGION)","Masbate","Batuan",1593,54104000,14610,"054104000","domestic",1490
2023,504111000,"Region V (Bicol Region)","Masbate","Masbate City","Region V  (BICOL REGION)","Masbate","Masbate City",78005,54111000,104522,"054111000","foreign",720
2023,504111000,"Region V (Bicol Region)","Masbate","Masbate City","Region V  (BICOL REGION)","Masbate","Masbate City",78005,54111000,104522,"054111000","overseas",NA
2023,504111000,"Region V (Bicol Region)","Masbate","Masbate City","Region V  (BICOL REGION)","Masbate","Masbate City",78005,54111000,104522,"054111000","domestic",77285
2023,504113000,"Region V (Bicol Region)","Masbate","Mobo","Region V  (BICOL REGION)","Masbate","Mobo",598,54113000,40823,"054113000","foreign",138
2023,504113000,"Region V (Bicol Region)","Masbate","Mobo","Region V  (BICOL REGION)","Masbate","Mobo",598,54113000,40823,"054113000","overseas",NA
2023,504113000,"Region V (Bicol Region)","Masbate","Mobo","Region V  (BICOL REGION)","Masbate","Mobo",598,54113000,40823,"054113000","domestic",460
2023,504117000,"Region V (Bicol Region)","Masbate","Placer","Region V  (BICOL REGION)","Masbate","Placer",5339,54117000,56340,"054117000","foreign",15
2023,504117000,"Region V (Bicol Region)","Masbate","Placer","Region V  (BICOL REGION)","Masbate","Placer",5339,54117000,56340,"054117000","overseas",NA
2023,504117000,"Region V (Bicol Region)","Masbate","Placer","Region V  (BICOL REGION)","Masbate","Placer",5339,54117000,56340,"054117000","domestic",5324
2023,504119000,"Region V (Bicol Region)","Masbate","San Jacinto","Region V  (BICOL REGION)","Masbate","San Jacinto",1204,54119000,29686,"054119000","foreign",88
2023,504119000,"Region V (Bicol Region)","Masbate","San Jacinto","Region V  (BICOL REGION)","Masbate","San Jacinto",1204,54119000,29686,"054119000","overseas",NA
2023,504119000,"Region V (Bicol Region)","Masbate","San Jacinto","Region V  (BICOL REGION)","Masbate","San Jacinto",1204,54119000,29686,"054119000","domestic",1116
2023,504120000,"Region V (Bicol Region)","Masbate","San Pascual","Region V  (BICOL REGION)","Masbate","San Pascual",14021,54120000,44449,"054120000","foreign",27
2023,504120000,"Region V (Bicol Region)","Masbate","San Pascual","Region V  (BICOL REGION)","Masbate","San Pascual",14021,54120000,44449,"054120000","overseas",NA
2023,504120000,"Region V (Bicol Region)","Masbate","San Pascual","Region V  (BICOL REGION)","Masbate","San Pascual",14021,54120000,44449,"054120000","domestic",13994
2023,506203000,"Region V (Bicol Region)","Sorsogon","Bulan","Region V  (BICOL REGION)","Sorsogon Province","Bulan",19030,56203000,105190,"056203000","foreign",67
2023,506203000,"Region V (Bicol Region)","Sorsogon","Bulan","Region V  (BICOL REGION)","Sorsogon Province","Bulan",19030,56203000,105190,"056203000","overseas",NA
2023,506203000,"Region V (Bicol Region)","Sorsogon","Bulan","Region V  (BICOL REGION)","Sorsogon Province","Bulan",19030,56203000,105190,"056203000","domestic",18963
2023,506204000,"Region V (Bicol Region)","Sorsogon","Bulusan","Region V  (BICOL REGION)","Sorsogon Province","Bulusan",1418,56204000,23932,"056204000","foreign",6
2023,506204000,"Region V (Bicol Region)","Sorsogon","Bulusan","Region V  (BICOL REGION)","Sorsogon Province","Bulusan",1418,56204000,23932,"056204000","overseas",NA
2023,506204000,"Region V (Bicol Region)","Sorsogon","Bulusan","Region V  (BICOL REGION)","Sorsogon Province","Bulusan",1418,56204000,23932,"056204000","domestic",1412
2023,506208000,"Region V (Bicol Region)","Sorsogon","Gubat","Region V  (BICOL REGION)","Sorsogon Province","Gubat",1217,56208000,60294,"056208000","foreign",2
2023,506208000,"Region V (Bicol Region)","Sorsogon","Gubat","Region V  (BICOL REGION)","Sorsogon Province","Gubat",1217,56208000,60294,"056208000","overseas",NA
2023,506208000,"Region V (Bicol Region)","Sorsogon","Gubat","Region V  (BICOL REGION)","Sorsogon Province","Gubat",1217,56208000,60294,"056208000","domestic",1215
2023,506208000,"Region V (Bicol Region)","Sorsogon","Gubat","Region V  (BICOL REGION)","Sorsogon Province","Jubat",356,56208000,60294,"056208000","foreign",17
2023,506208000,"Region V (Bicol Region)","Sorsogon","Gubat","Region V  (BICOL REGION)","Sorsogon Province","Jubat",356,56208000,60294,"056208000","overseas",NA
2023,506208000,"Region V (Bicol Region)","Sorsogon","Gubat","Region V  (BICOL REGION)","Sorsogon Province","Jubat",356,56208000,60294,"056208000","domestic",339
2023,506211000,"Region V (Bicol Region)","Sorsogon","Magallanes","Region V  (BICOL REGION)","Sorsogon Province","Magallanes",388,56211000,37411,"056211000","foreign",23
2023,506211000,"Region V (Bicol Region)","Sorsogon","Magallanes","Region V  (BICOL REGION)","Sorsogon Province","Magallanes",388,56211000,37411,"056211000","overseas",NA
2023,506211000,"Region V (Bicol Region)","Sorsogon","Magallanes","Region V  (BICOL REGION)","Sorsogon Province","Magallanes",388,56211000,37411,"056211000","domestic",365
2023,506212000,"Region V (Bicol Region)","Sorsogon","Matnog","Region V  (BICOL REGION)","Sorsogon Province","Matnog",1285,56212000,41989,"056212000","foreign",2
2023,506212000,"Region V (Bicol Region)","Sorsogon","Matnog","Region V  (BICOL REGION)","Sorsogon Province","Matnog",1285,56212000,41989,"056212000","overseas",NA
2023,506212000,"Region V (Bicol Region)","Sorsogon","Matnog","Region V  (BICOL REGION)","Sorsogon Province","Matnog",1285,56212000,41989,"056212000","domestic",1283
2023,506215000,"Region V (Bicol Region)","Sorsogon","Santa Magdalena","Region V  (BICOL REGION)","Sorsogon Province","Santa Magdalena",4412,56215000,17096,"056215000","foreign",5
2023,506215000,"Region V (Bicol Region)","Sorsogon","Santa Magdalena","Region V  (BICOL REGION)","Sorsogon Province","Santa Magdalena",4412,56215000,17096,"056215000","overseas",NA
2023,506215000,"Region V (Bicol Region)","Sorsogon","Santa Magdalena","Region V  (BICOL REGION)","Sorsogon Province","Santa Magdalena",4412,56215000,17096,"056215000","domestic",4407
2023,506216000,"Region V (Bicol Region)","Sorsogon","Sorsogon City","Region V  (BICOL REGION)","Sorsogon Province","Sorsogon City",182299,56216000,182237,"056216000","foreign",1582
2023,506216000,"Region V (Bicol Region)","Sorsogon","Sorsogon City","Region V  (BICOL REGION)","Sorsogon Province","Sorsogon City",182299,56216000,182237,"056216000","overseas",NA
2023,506216000,"Region V (Bicol Region)","Sorsogon","Sorsogon City","Region V  (BICOL REGION)","Sorsogon Province","Sorsogon City",182299,56216000,182237,"056216000","domestic",180717
2023,600407000,"Region VI (Western Visayas)","Aklan","Kalibo","Region VI  (WESTERN VISAYAS)","Aklan","Kalibo",79719,60407000,89127,"060407000","foreign",6503
2023,600407000,"Region VI (Western Visayas)","Aklan","Kalibo","Region VI  (WESTERN VISAYAS)","Aklan","Kalibo",79719,60407000,89127,"060407000","overseas",40
2023,600407000,"Region VI (Western Visayas)","Aklan","Kalibo","Region VI  (WESTERN VISAYAS)","Aklan","Kalibo",79719,60407000,89127,"060407000","domestic",73176
2023,600412000,"Region VI (Western Visayas)","Aklan","Malay","Region VI  (WESTERN VISAYAS)","Aklan","Malay",2120419,60412000,60077,"060412000","foreign",422201
2023,600412000,"Region VI (Western Visayas)","Aklan","Malay","Region VI  (WESTERN VISAYAS)","Aklan","Malay",2120419,60412000,60077,"060412000","overseas",39196
2023,600412000,"Region VI (Western Visayas)","Aklan","Malay","Region VI  (WESTERN VISAYAS)","Aklan","Malay",2120419,60412000,60077,"060412000","domestic",1659022
2023,600601000,"Region VI (Western Visayas)","Antique","Anini-Y","Region VI  (WESTERN VISAYAS)","Antique","Aniniy",7924,60601000,22018,"060601000","foreign",44
2023,600601000,"Region VI (Western Visayas)","Antique","Anini-Y","Region VI  (WESTERN VISAYAS)","Antique","Aniniy",7924,60601000,22018,"060601000","overseas",NA
2023,600601000,"Region VI (Western Visayas)","Antique","Anini-Y","Region VI  (WESTERN VISAYAS)","Antique","Aniniy",7924,60601000,22018,"060601000","domestic",7880
2023,600605000,"Region VI (Western Visayas)","Antique","Caluya","Region VI  (WESTERN VISAYAS)","Antique","Caluya",14550,60605000,38908,"060605000","foreign",53
2023,600605000,"Region VI (Western Visayas)","Antique","Caluya","Region VI  (WESTERN VISAYAS)","Antique","Caluya",14550,60605000,38908,"060605000","overseas",NA
2023,600605000,"Region VI (Western Visayas)","Antique","Caluya","Region VI  (WESTERN VISAYAS)","Antique","Caluya",14550,60605000,38908,"060605000","domestic",14497
2023,600606000,"Region VI (Western Visayas)","Antique","Culasi","Region VI  (WESTERN VISAYAS)","Antique","Culasi",9496,60606000,44494,"060606000","foreign",489
2023,600606000,"Region VI (Western Visayas)","Antique","Culasi","Region VI  (WESTERN VISAYAS)","Antique","Culasi",9496,60606000,44494,"060606000","overseas",NA
2023,600606000,"Region VI (Western Visayas)","Antique","Culasi","Region VI  (WESTERN VISAYAS)","Antique","Culasi",9496,60606000,44494,"060606000","domestic",9007
2023,600610000,"Region VI (Western Visayas)","Antique","Libertad","Region VI  (WESTERN VISAYAS)","Antique","Libertad",3572,60610000,17507,"060610000","foreign",15
2023,600610000,"Region VI (Western Visayas)","Antique","Libertad","Region VI  (WESTERN VISAYAS)","Antique","Libertad",3572,60610000,17507,"060610000","overseas",NA
2023,600610000,"Region VI (Western Visayas)","Antique","Libertad","Region VI  (WESTERN VISAYAS)","Antique","Libertad",3572,60610000,17507,"060610000","domestic",3557
2023,600611000,"Region VI (Western Visayas)","Antique","Pandan","Region VI  (WESTERN VISAYAS)","Antique","Pandan",21768,60611000,35965,"060611000","foreign",1913
2023,600611000,"Region VI (Western Visayas)","Antique","Pandan","Region VI  (WESTERN VISAYAS)","Antique","Pandan",21768,60611000,35965,"060611000","overseas",NA
2023,600611000,"Region VI (Western Visayas)","Antique","Pandan","Region VI  (WESTERN VISAYAS)","Antique","Pandan",21768,60611000,35965,"060611000","domestic",19855
2023,600613000,"Region VI (Western Visayas)","Antique","San Jose","Region VI  (WESTERN VISAYAS)","Antique","San Jose",56339,60613000,65140,"060613000","foreign",27
2023,600613000,"Region VI (Western Visayas)","Antique","San Jose","Region VI  (WESTERN VISAYAS)","Antique","San Jose",56339,60613000,65140,"060613000","overseas",NA
2023,600613000,"Region VI (Western Visayas)","Antique","San Jose","Region VI  (WESTERN VISAYAS)","Antique","San Jose",56339,60613000,65140,"060613000","domestic",56312
2023,600617000,"Region VI (Western Visayas)","Antique","Tibiao","Region VI  (WESTERN VISAYAS)","Antique","Tibiao",7882,60617000,28703,"060617000","foreign",743
2023,600617000,"Region VI (Western Visayas)","Antique","Tibiao","Region VI  (WESTERN VISAYAS)","Antique","Tibiao",7882,60617000,28703,"060617000","overseas",NA
2023,600617000,"Region VI (Western Visayas)","Antique","Tibiao","Region VI  (WESTERN VISAYAS)","Antique","Tibiao",7882,60617000,28703,"060617000","domestic",7139
2023,601904000,"Region VI (Western Visayas)","Capiz","Dumarao","Region VI  (WESTERN VISAYAS)","Capiz","Dumarao",2005,61904000,49506,"061904000","foreign",56
2023,601904000,"Region VI (Western Visayas)","Capiz","Dumarao","Region VI  (WESTERN VISAYAS)","Capiz","Dumarao",2005,61904000,49506,"061904000","overseas",10
2023,601904000,"Region VI (Western Visayas)","Capiz","Dumarao","Region VI  (WESTERN VISAYAS)","Capiz","Dumarao",2005,61904000,49506,"061904000","domestic",10939
2023,601911000,"Region VI (Western Visayas)","Capiz","Pilar","Region VI  (WESTERN VISAYAS)","Capiz","Pilar",6260,61911000,47100,"061911000","foreign",47
2023,601911000,"Region VI (Western Visayas)","Capiz","Pilar","Region VI  (WESTERN VISAYAS)","Capiz","Pilar",6260,61911000,47100,"061911000","overseas",NA
2023,601911000,"Region VI (Western Visayas)","Capiz","Pilar","Region VI  (WESTERN VISAYAS)","Capiz","Pilar",6260,61911000,47100,"061911000","domestic",6213
2023,601914000,"Region VI (Western Visayas)","Capiz","Roxas City","Region VI  (WESTERN VISAYAS)","Capiz","Roxas City",152105,61914000,179292,"061914000","foreign",2243
2023,601914000,"Region VI (Western Visayas)","Capiz","Roxas City","Region VI  (WESTERN VISAYAS)","Capiz","Roxas City",152105,61914000,179292,"061914000","overseas",2730
2023,601914000,"Region VI (Western Visayas)","Capiz","Roxas City","Region VI  (WESTERN VISAYAS)","Capiz","Roxas City",152105,61914000,179292,"061914000","domestic",147132
2023,601916000,"Region VI (Western Visayas)","Capiz","Sigma","Region VI  (WESTERN VISAYAS)","Capiz","Sigma",2851,61916000,31688,"061916000","foreign",7
2023,601916000,"Region VI (Western Visayas)","Capiz","Sigma","Region VI  (WESTERN VISAYAS)","Capiz","Sigma",2851,61916000,31688,"061916000","overseas",NA
2023,601916000,"Region VI (Western Visayas)","Capiz","Sigma","Region VI  (WESTERN VISAYAS)","Capiz","Sigma",2851,61916000,31688,"061916000","domestic",2844
2023,603007000,"Region VI (Western Visayas)","Iloilo","Barotac Nuevo","Region VI  (WESTERN VISAYAS)","Iloilo","Barotac Nuevo",3261,63007000,58176,"063007000","foreign",29
2023,603007000,"Region VI (Western Visayas)","Iloilo","Barotac Nuevo","Region VI  (WESTERN VISAYAS)","Iloilo","Barotac Nuevo",3261,63007000,58176,"063007000","overseas",10
2023,603007000,"Region VI (Western Visayas)","Iloilo","Barotac Nuevo","Region VI  (WESTERN VISAYAS)","Iloilo","Barotac Nuevo",3261,63007000,58176,"063007000","domestic",30222
2023,603008000,"Region VI (Western Visayas)","Iloilo","Barotac Viejo","Region VI  (WESTERN VISAYAS)","Iloilo","Barotac Viejo",738,63008000,48614,"063008000","foreign",11
2023,603008000,"Region VI (Western Visayas)","Iloilo","Barotac Viejo","Region VI  (WESTERN VISAYAS)","Iloilo","Barotac Viejo",738,63008000,48614,"063008000","overseas",NA
2023,603008000,"Region VI (Western Visayas)","Iloilo","Barotac Viejo","Region VI  (WESTERN VISAYAS)","Iloilo","Barotac Viejo",738,63008000,48614,"063008000","domestic",727
2023,603013000,"Region VI (Western Visayas)","Iloilo","Calinog","Region VI  (WESTERN VISAYAS)","Iloilo","Calinog",539,63013000,62853,"063013000","foreign",40
2023,603013000,"Region VI (Western Visayas)","Iloilo","Calinog","Region VI  (WESTERN VISAYAS)","Iloilo","Calinog",539,63013000,62853,"063013000","overseas",NA
2023,603013000,"Region VI (Western Visayas)","Iloilo","Calinog","Region VI  (WESTERN VISAYAS)","Iloilo","Calinog",539,63013000,62853,"063013000","domestic",499
2023,603014000,"Region VI (Western Visayas)","Iloilo","Carles","Region VI  (WESTERN VISAYAS)","Iloilo","Carles",70590,63014000,72637,"063014000","foreign",6245
2023,603014000,"Region VI (Western Visayas)","Iloilo","Carles","Region VI  (WESTERN VISAYAS)","Iloilo","Carles",70590,63014000,72637,"063014000","overseas",7344
2023,603014000,"Region VI (Western Visayas)","Iloilo","Carles","Region VI  (WESTERN VISAYAS)","Iloilo","Carles",70590,63014000,72637,"063014000","domestic",57001
2023,603015000,"Region VI (Western Visayas)","Iloilo","Concepcion","Region VI  (WESTERN VISAYAS)","Iloilo","Concepcion",15327,63015000,44633,"063015000","foreign",212
2023,603015000,"Region VI (Western Visayas)","Iloilo","Concepcion","Region VI  (WESTERN VISAYAS)","Iloilo","Concepcion",15327,63015000,44633,"063015000","overseas",9
2023,603015000,"Region VI (Western Visayas)","Iloilo","Concepcion","Region VI  (WESTERN VISAYAS)","Iloilo","Concepcion",15327,63015000,44633,"063015000","domestic",150106
2023,603017000,"Region VI (Western Visayas)","Iloilo","Dueñas","Region VI  (WESTERN VISAYAS)","Iloilo","Duenas",6767,63017000,34597,"063017000","foreign",746
2023,603017000,"Region VI (Western Visayas)","Iloilo","Dueñas","Region VI  (WESTERN VISAYAS)","Iloilo","Duenas",6767,63017000,34597,"063017000","overseas",298
2023,603017000,"Region VI (Western Visayas)","Iloilo","Dueñas","Region VI  (WESTERN VISAYAS)","Iloilo","Duenas",6767,63017000,34597,"063017000","domestic",5723
2023,603018000,"Region VI (Western Visayas)","Iloilo","Dumangas","Region VI  (WESTERN VISAYAS)","Iloilo","Dumangas",3114,63018000,73899,"063018000","foreign",10
2023,603018000,"Region VI (Western Visayas)","Iloilo","Dumangas","Region VI  (WESTERN VISAYAS)","Iloilo","Dumangas",3114,63018000,73899,"063018000","overseas",NA
2023,603018000,"Region VI (Western Visayas)","Iloilo","Dumangas","Region VI  (WESTERN VISAYAS)","Iloilo","Dumangas",3114,63018000,73899,"063018000","domestic",3104
2023,603019000,"Region VI (Western Visayas)","Iloilo","Estancia","Region VI  (WESTERN VISAYAS)","Iloilo","Estancia",35874,63019000,53200,"063019000","foreign",4433
2023,603019000,"Region VI (Western Visayas)","Iloilo","Estancia","Region VI  (WESTERN VISAYAS)","Iloilo","Estancia",35874,63019000,53200,"063019000","overseas",13
2023,603019000,"Region VI (Western Visayas)","Iloilo","Estancia","Region VI  (WESTERN VISAYAS)","Iloilo","Estancia",35874,63019000,53200,"063019000","domestic",31428
2023,603020000,"Region VI (Western Visayas)","Iloilo","Guimbal","Region VI  (WESTERN VISAYAS)","Iloilo","Guimbal",25958,63020000,35022,"063020000","foreign",16
2023,603020000,"Region VI (Western Visayas)","Iloilo","Guimbal","Region VI  (WESTERN VISAYAS)","Iloilo","Guimbal",25958,63020000,35022,"063020000","overseas",NA
2023,603020000,"Region VI (Western Visayas)","Iloilo","Guimbal","Region VI  (WESTERN VISAYAS)","Iloilo","Guimbal",25958,63020000,35022,"063020000","domestic",25942
2023,603021000,"Region VI (Western Visayas)","Iloilo","Igbaras","Region VI  (WESTERN VISAYAS)","Iloilo","Igbaras",1383,63021000,32197,"063021000","foreign",15
2023,603021000,"Region VI (Western Visayas)","Iloilo","Igbaras","Region VI  (WESTERN VISAYAS)","Iloilo","Igbaras",1383,63021000,32197,"063021000","overseas",3
2023,603021000,"Region VI (Western Visayas)","Iloilo","Igbaras","Region VI  (WESTERN VISAYAS)","Iloilo","Igbaras",1383,63021000,32197,"063021000","domestic",10365
2023,603023000,"Region VI (Western Visayas)","Iloilo","Janiuay","Region VI  (WESTERN VISAYAS)","Iloilo","Janiuay",10558,63023000,66786,"063023000","foreign",208
2023,603023000,"Region VI (Western Visayas)","Iloilo","Janiuay","Region VI  (WESTERN VISAYAS)","Iloilo","Janiuay",10558,63023000,66786,"063023000","overseas",145
2023,603023000,"Region VI (Western Visayas)","Iloilo","Janiuay","Region VI  (WESTERN VISAYAS)","Iloilo","Janiuay",10558,63023000,66786,"063023000","domestic",10205
2023,603028000,"Region VI (Western Visayas)","Iloilo","Leon","Region VI  (WESTERN VISAYAS)","Iloilo","Leon",4102,63028000,51990,"063028000","foreign",4
2023,603028000,"Region VI (Western Visayas)","Iloilo","Leon","Region VI  (WESTERN VISAYAS)","Iloilo","Leon",4102,63028000,51990,"063028000","overseas",NA
2023,603028000,"Region VI (Western Visayas)","Iloilo","Leon","Region VI  (WESTERN VISAYAS)","Iloilo","Leon",4102,63028000,51990,"063028000","domestic",4098
2023,603031000,"Region VI (Western Visayas)","Iloilo","Mina","Region VI  (WESTERN VISAYAS)","Iloilo","Mina",187,63031000,24042,"063031000","foreign",33
2023,603031000,"Region VI (Western Visayas)","Iloilo","Mina","Region VI  (WESTERN VISAYAS)","Iloilo","Mina",187,63031000,24042,"063031000","overseas",NA
2023,603031000,"Region VI (Western Visayas)","Iloilo","Mina","Region VI  (WESTERN VISAYAS)","Iloilo","Mina",187,63031000,24042,"063031000","domestic",154
